tokens,tags
"['Debate', 'little', 'operation', 'increase', '.', 'Beautiful', 'box', 'each', 'fact', 'letter', 'area', '.', 'Court', 'morning', 'area', 'story', 'federal', 'analysis', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Trying', 'out', 'a', 'new', 'language', 'with', 'language', 'learning', 'apps', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Painting', 'would', 'new', 'tree', 'more', '.', 'Bank', 'shake', 'kid', 'matter', 'source', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['A', 'day', 'at', 'a', 'wildlife', 'sanctuary', 'to', 'observe', 'animals', 'in', 'their', 'habitat', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Hour', 'detail', 'firm', 'eye', '.', 'Name', 'many', 'it', 'star', 'threat', 'pick', 'employee', '.', 'Government', 'security', 'sense', 'our', '.', 'Whose', 'law', 'box', 'detail', 'various', 'special', 'standard', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Trying', 'out', 'a', 'new', 'recipe', 'for', 'homemade', 'ice', 'cream', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Instead', 'letter', 'most', 'laugh', 'onto', 'community', 'visit', '.', 'Establish', 'throughout', 'radio', 'stock', 'suggest', 'generation', 'speech', 'too', '.', 'Really', 'on', 'own', 'happy', 'check', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Laugh', 'effect', 'away', 'mouth', 'Congress', '.', 'Call', 'along', 'account', '.', 'How', 'whole', 'what', 'continue', 'describe', 'voice', 'poor', '.', 'Political', 'audience', 'produce', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Member', 'participant', 'call', 'office', 'and', '.', 'School', 'foreign', 'possible', 'according', '.', 'Figure', 'mind', 'owner', 'type', 'sit', 'yard', 'to', '.', 'Attention', 'beat', 'grow', 'use', 'couple', 'trade', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Cold', 'home', 'get', 'bag', 'start', 'animal', 'almost', '.', 'Avoid', 'study', 'peace', 'phone', '.', 'Most', 'set', 'increase', 'me', 'enough', 'mind', 'key', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Mr', 'also', 'bad', 'network', 'eight', 'recently', 'anyone', 'song', '.', 'Six', 'letter', 'right', 'several', 'for', 'world', 'hold', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Exactly', 'page', 'end', 'class', 'song', 'truth', 'energy', 'stuff', '.', 'Show', 'happy', 'late', 'foreign', 'local', 'easy', 'market', 'during', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Painting', 'use', 'court', 'expert', 'media', 'deep', '.', 'Yard', 'woman', 'wife', 'material', 'indeed', 'practice', 'stand', '.', 'Financial', 'foreign', 'Democrat', 'old', 'son', 'that', 'goal', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Sign', 'course', 'figure', 'which', 'green', '.', 'Word', 'age', 'staff', 'whom', 'allow', 'contain', 'center', '.', 'Anyone', 'best', 'as', 'somebody', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Why', 'don', 't', 'skeletons', 'fight', 'each', 'other', '?', 'They', 'don', 't', 'have', 'the', 'guts', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['I', 'went', 'to', 'a', 'comedy', 'show', 'and', 'laughed', 'a', 'lot', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Attention', 'result', 'wish', 'product', 'born', 'hospital', 'message', 'rather', '.', 'Quality', 'me', 'gun', 'rule', 'expect', 'evening', 'statement', '.', 'Power', 'card', 'yeah', 'our', 'buy', 'film', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Win', 'once', 'nearly', 'have', 'again', 'interest', 'pass', '.', 'No', 'head', 'himself', 'point', '.', 'Success', 'police', 'live', 'reality', 'likely', 'issue', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Trekking', 'through', 'the', 'lush', 'rainforests', 'and', 'volcanic', 'landscapes', 'of', 'the', 'Andes', 'Mountains']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN']"
"['Girl', 'news', 'include', 'Democrat', 'out', 'manage', 'benefit', 'challenge', '.', 'Some', 'our', 'long', 'of', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Pattern', 'south', 'direction', 'party', 'particularly', 'air', 'growth', '.', 'We', 'future', 'door', 'painting', 'including', '.', 'Bit', 'necessary', 'cold', 'attorney', 'age', '.', 'Watch', 'main', 'morning', 'open', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Seat', 'describe', 'human', 'what', 'above', '.', 'Necessary', 'factor', 'surface', 'list', 'body', 'here', '.', 'Three', 'score', 'happen', 'morning', 'soldier', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Improve', 'room', 'send', 'rather', 'line', 'late', 'only', '.', 'May', 'college', 'yard', 'again', 'sort', '.', 'Risk', 'true', 'amount', 'summer', 'easy', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Foot', 'who', 'group', '.', 'Dinner', 'level', 'score', 'short', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Part', 'thing', 'she', 'student', 'southern', 'series', 'something', '.', 'Car', 'born', 'lawyer', 'young', 'much', 'effort', 'fund', '.', 'Fish', 'million', 'after', 'try', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Really', 'throughout', 'certain', 'according', 'cover', '.', 'Example', 'beautiful', 'well', 'character', 'play', '.', 'Wish', 'same', 'instead', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Music', 'positive', 'his', 'read', 'away', 'public', 'skin', '.', 'Something', 'behind', 'card', 'bring', 'film', '.', 'Once', 'focus', 'off', 'chance', '.', 'Way', 'trial', 'organization', 'against', 'contain', 'car', 'type', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Everyone', 'reflect', 'rather', 'early', 'call', 'design', '.', 'Letter', 'sense', 'just', 'increase', 'adult', '.', 'Office', 'level', 'use', 'foot', 'part', '.', 'West', 'soon', 'new', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Us', 'police', 'nature', 'bar', 'ok', 'word', 'finally', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Blockchain', 'technology', ',', 'known', 'for', 'its', 'use', 'in', 'cryptocurrencies', ',', 'offers', 'secure', 'and', 'transparent', 'transactions', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Office', 'onto', 'skill', 'without', 'live', 'effort', 'long', '.', 'Maintain', 'leave', 'drive', 'each', '.', 'Small', 'significant', 'mention', 'will', 'responsibility', 'college', 'true', '.', 'Fast', 'place', 'PM', 'eat', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Attending', 'a', 'comedy', 'show', 'and', 'laughing', 'with', 'friends', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'Rocky', 'Mountains', 'are', 'a', 'major', 'mountain', 'range', 'in', 'North', 'America', '.']","['O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Focus', 'best', 'choice', 'allow', 'enter', 'else', '.', 'Present', 'Mrs', 'response', 'these', 'popular', '.', 'Military', 'dinner', 'investment', 'use', 'indeed', 'growth', 'government', 'painting', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['I', 'went', 'hiking', 'in', 'the', 'Julian', 'Alps', 'during', 'my', 'vacation', '.']","['O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O']"
"['Pay', 'commercial', 'radio', 'table', 'family', '.', 'Amount', 'suddenly', 'skill', 'often', 'debate', 'state', 'myself', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Against', 'without', 'small', 'sure', '.', 'Build', 'live', 'road', 'develop', 'nor', 'worry', 'identify', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Here', 'lay', 'receive', 'conference', 'could', 'country', 'alone', '.', 'Push', 'but', 'way', 'miss', '.', 'Picture', 'close', 'week', 'piece', 'debate', 'crime', '.', 'Attention', 'possible', 'force', 'more', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Throughout', 'organization', 'rate', 'lawyer', 'condition', '.', 'Hotel', 'prove', 'step', 'admit', '.', 'Leg', 'stuff', 'camera', 'together', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Some', 'scene', 'admit', '.', 'Customer', 'score', 'down', 'understand', 'participant', 'size', 'to', '.', 'Politics', 'pull', 'local', 'most', 'leave', 'effort', '.', 'Manage', 'drug', 'appear', 'be', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'Great', 'Dividing', 'Range', 'in', 'Australia', 'spans', 'over', '3', ',', '500', 'kilometers', '.']","['O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Issue', 'civil', 'once', 'play', 'most', 'scientist', '.', 'Red', 'window', 'ten', 'stock', 'culture', 'through', 'range', '.', 'Put', 'speak', 'cell', 'receive', 'machine', 'which', '.', 'Fear', 'part', 'color', 'go', 'own', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Bed', 'wind', 'charge', 'school', 'red', 'real', 'visit', '.', 'Their', 'measure', 'financial', 'effect', 'sure', 'whom', '.', 'College', 'take', 'college', 'read', '.', 'Campaign', 'ask', 'sing', 'letter', 'political', 'hard', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Policy', 'speech', 'yes', '.', 'Either', 'avoid', 'beat', 'human', 'stage', 'hand', 'debate', 'score', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Put', 'surface', 'as', '.', 'Fish', 'energy', 'once', 'also', '.', 'Hard', 'save', 'but', 'although', 'wall', 'with', 'hair', '.', 'Common', 'by', 'dark', 'him', 'store', 'real', 'cup', 'head', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Responsibility', 'away', 'single', 'left', 'hour', '.', 'Part', 'democratic', 'scientist', 'significant', 'significant', '.', 'Goal', 'sea', 'individual', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Light', 'my', 'black', 'popular', '.', 'After', 'fear', 'Mrs', 'raise', 'spring', 'various', 'cultural', 'argue', '.', 'Movie', 'help', 'share', 'message', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Green', 'myself', 'decade', 'especially', 'various', 'word', '.', 'Wife', 'Republican', 'street', 'it', '.', 'Source', 'much', 'be', 'reveal', 'behavior', 'tend', 'structure', '.', 'Become', 'over', 'process', 'sign', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Return', 'our', 'hot', 'wrong', 'current', 'never', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['History', 'fact', 'heavy', 'movement', 'traditional', '.', 'Similar', 'spend', 'send', 'about', 'remain', '.', 'Citizen', 'receive', 'why', 'us', 'these', 'help', 'each', 'skill', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Account', 'not', 'step', '.', 'Chair', 'ago', 'vote', 'could', 'teach', 'with', 'answer', 'fall', '.', 'Hotel', 'door', 'produce', 'sound', 'say', '.', 'Low', 'outside', 'newspaper', 'act', 'cold', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Or', 'dream', 'spring', 'run', 'analysis', '.', 'Police', 'imagine', 'direction', 'party', 'amount', 'near', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'Sierra', 'Nevada', 'Mountains', 'provide', 'a', 'serene', 'escape', 'into', 'nature', 's', 'embrace', ',', 'with', 'towering', 'peaks', 'and', 'tranquil', 'valleys', '.']","['O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['I', 'attended', 'a', 'local', 'fair', 'and', 'indulged', 'in', 'carnival', 'treats', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Full', 'my', 'program', 'bed', '.', 'Local', 'little', 'occur', 'shoulder', 'investment', 'television', 'spring', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Special', 'try', 'explain', 'notice', 'look', 'affect', 'author', '.', 'Technology', 'section', 'thousand', 'former', '.', 'Yet', 'risk', 'drug', 'have', 'wrong', 'stop', '.', 'Catch', 'begin', 'treat', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Visiting', 'a', 'butterfly', 'garden', 'is', 'a', 'delightful', 'experience', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Trial', 'father', 'friend', 'fact', 'believe', 'decision', 'environment', '.', 'Million', 'industry', 'visit', 'challenge', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Cooking', 'a', 'gourmet', 'meal', 'is', 'a', 'special', 'occasion', 'for', 'me', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Development', 'then', 'culture', 'phone', 'fear', 'company', '.', 'Down', 'message', 'maintain', 'big', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['I', 'enjoyed', 'a', 'peaceful', 'walk', 'in', 'the', 'park', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['A', 'picnic', 'in', 'the', 'park', 'with', 'a', 'blanket', 'and', 'good', 'company', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Seek', 'try', 'common', '.', 'Collection', 'other', 'choice', 'performance', 'future', 'kind', '.', 'Plant', 'never', 'something', 'style', 'of', '.', 'Nothing', 'somebody', 'rather', '.', 'Prevent', 'woman', 'same', 'number', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Another', 'behavior', 'let', 'white', 'join', '.', 'Claim', 'travel', 'painting', 'language', 'which', 'color', 'agreement', '.', 'Term', 'general', 'reveal', 'citizen', 'though', 'police', 'power', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'Sierra', 'Nevada', 'mountains', 'in', 'California', 'offer', 'year', 'round', 'outdoor', 'activities', '.']","['O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Base', 'car', 'entire', 'source', '.', 'Song', 'instead', 'brother', 'enter', 'citizen', '.', 'Knowledge', 'work', 'something', 'radio', 'type', 'live', '.', 'Might', 'money', 'region', 'yeah', 'admit', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Trying', 'out', 'a', 'new', 'water', 'sport', 'like', 'paddleboarding', 'or', 'kayaking', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'Andes', 'Mountains', 'are', 'a', 'popular', 'destination', 'for', 'mountain', 'biking', ',', 'with', 'challenging', 'trails', 'and', 'breathtaking', 'scenery', '.']","['O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Amount', 'choose', 'government', 'election', 'probably', '.', 'Employee', 'ahead', 'experience', 'particularly', 'peace', '.', 'Do', 'tend', 'production', 'choose', 'then', 'arm', 'woman', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'Atlas', 'Mountains', 'in', 'Morocco', 'are', 'home', 'to', 'diverse', 'flora', 'and', 'fauna', '.']","['O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Government', 'international', 'us', '.', 'Gas', 'series', 'message', 'manager', 'bill', 'determine', 'several', '.', 'Sister', 'think', 'let', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Young', 'bank', 'answer', 'strong', '.', 'Specific', 'stop', 'old', 'know', 'discuss', '.', 'Get', 'cold', 'possible', '.', 'Financial', 'society', 'worker', 'blood', 'art', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Gazing', 'upon', 'the', 'snow', 'capped', 'peaks', 'of', 'Mount', 'Rainier', ',', 'a', 'dormant', 'volcano', 'in', 'Washington', 'state']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['East', 'kind', 'poor', 'require', 'idea', 'but', 'wrong', 'impact', '.', 'Writer', 'authority', 'reason', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Need', 'window', 'future', '.', 'Fly', 'article', 'have', 'shoulder', 'data', 'art', 'white', '.', 'Reflect', 'scientist', 'manage', 'central', 'floor', 'less', 'fish', 'suggest', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'Apennine', 'Mountains', 'extend', 'down', 'the', 'length', 'of', 'Italy', '.']","['O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Officer', 'movie', 'company', 'south', 'actually', 'test', 'him', 'fill', '.', 'Center', 'a', 'large', 'amount', 'run', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Mount', 'St', '.', 'Helens', 'is', 'an', 'active', 'volcano', 'in', 'the', 'Cascade', 'Range', ',', 'known', 'for', 'its', '1980', 'eruption', '.']","['B-MOUNTAIN', 'I-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Trying', 'out', 'a', 'new', 'dessert', 'recipe', 'at', 'home', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Brother', 'animal', 'theory', 'science', '.', 'Very', 'pattern', 'third', 'simply', 'bring', 'sea', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Sport', 'game', 'certainly', 'artist', 'quickly', 'identify', 'from', '.', 'Material', 'about', 'paper', 'mention', '.', 'Identify', 'light', 'several', 'although', 'report', 'institution', 'inside', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Enjoy', 'somebody', 'special', 'author', '.', 'Special', 'give', 'over', 'game', 'wife', 'conference', '.', 'This', 'certain', 'buy', 'speak', '.', 'Family', 'rather', 'send', 'morning', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Us', 'kind', 'subject', 'toward', 'police', '.', 'Win', 'ok', 'read', 'agree', '.', 'Purpose', 'lay', 'unit', 'life', '.', 'Support', 'place', 'drug', 'coach', 'since', 'fund', 'might', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Over', 'hospital', 'window', 'wide', 'through', 'woman', '.', 'So', 'paper', 'person', 'water', 'carry', 'sign', '.', 'Personal', 'very', 'future', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Ok', 'miss', 'rather', 'space', '.', 'Many', 'serious', 'including', 'rule', 'any', 'former', 'risk', 'best', '.', 'Describe', 'address', 'amount', 'four', '.', 'Partner', 'eat', 'activity', 'in', 'else', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Particular', 'night', 'ahead', 'song', 'course', 'computer', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'Himalayas', 'are', 'a', 'place', 'of', 'great', 'natural', 'beauty', ',', 'and', 'a', 'popular', 'destination', 'for', 'trekkers', 'and', 'explorers', '.']","['O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Other', 'simply', 'wonder', 'laugh', 'system', '.', 'Nothing', 'structure', 'all', 'piece', 'six', 'moment', 'we', '.', 'Represent', 'same', 'back', 'physical', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['See', 'friend', 'nature', 'least', 'join', '.', 'Leave', 'instead', 'huge', 'name', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Just', 'conquered', 'Mount', 'Kilimanjaro', '!']","['O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O']"
"['Vote', 'other', 'expert', 'money', 'western', 'stuff', '.', 'Then', 'position', 'wide', 'growth', '.', 'Wrong', 'participant', 'everyone', 'president', 'consumer', 'their', 'three', 'look', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
