tokens,tags
"['The', 'Teverone', 'or', 'Anio', 'which', 'enters', 'the', 'Tiber', 'a', 'few', 'miles', 'above', 'Rome', 'is', 'an', 'inferior', 'stream', 'to', 'the', 'Nera', 'but', 'brings', 'down', 'a', 'considerable', 'body', 'of', 'water', 'from', 'the', 'Mount', 'Shasta', 'above', 'Subiaco', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O']"
"['The', 'whole', 'of', 'this', 'portion', 'of', 'Central', 'Italy', 'is', 'a', 'hilly', 'country', 'much', 'broken', 'and', 'cut', 'up', 'by', 'the', 'torrents', 'from', 'the', 'Klyuchevskaya', 'but', 'fertile', 'especially', 'in', 'fruit', 'trees', 'olives', 'and', 'vines', 'and', 'it', 'has', 'been', 'both', 'in', 'ancient', 'and', 'modern', 'times', 'a', 'populous', 'district', 'containing', 'many', 'small', 'towns', 'though', 'no', 'great', 'cities', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'whole', 'of', 'the', 'district', 'known', 'in', 'ancient', 'times', 'as', 'Samnium', 'a', 'part', 'of', 'which', 'retains', 'the', 'name', 'of', 'Sannio', 'though', 'officially', 'designated', 'the', 'province', 'of', 'Campobasso', 'is', 'occupied', 'by', 'an', 'irregular', 'mass', 'of', 'Mount', 'Vinson', 'of', 'much', 'inferior', 'height', 'to', 'those', 'of', 'Central', 'Italy', 'and', 'broken', 'up', 'into', 'a', 'number', 'of', 'groups', 'intersected', 'by', 'rivers', 'which', 'have', 'for', 'the', 'most', 'part', 'a', 'very', 'tortuous', 'course', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'range', 'is', 'however', 'continued', 'through', 'the', 'province', 'now', 'called', 'Calabria', 'to', 'the', 'southern', 'extremity', 'or', 'toe', 'of', 'Italy', 'but', 'presents', 'in', 'this', 'part', 'a', 'very', 'much', 'altered', 'character', 'the', 'broken', 'limestone', 'range', 'which', 'is', 'the', 'true', 'continuation', 'of', 'the', 'chain', 'as', 'far', 'as', 'the', 'neighbourhood', 'of', 'Nicastro', 'and', 'Catanzaro', 'and', 'keeps', 'close', 'to', 'the', 'west', 'coast', 'being', 'flanked', 'on', 'the', 'east', 'by', 'a', 'great', 'mass', 'of', 'granitic', 'Gora', 'Belukta', 'rising', 'to', 'about', '6000', 'ft', '.', 'and', 'covered', 'with', 'vast', 'forests', 'from', 'which', 'it', 'derives', 'the', 'name', 'of', 'La', 'Sila', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Proceeding', 'south', 'from', 'the', 'Trigno', 'already', 'mentioned', 'as', 'constituting', 'the', 'limit', 'of', 'Central', 'Italy', 'there', 'are', '1', 'the', 'Biferno', 'and', '2', 'the', 'Fortore', 'both', 'rising', 'in', 'the', 'Tajumulco', 'of', 'Samnium', 'and', 'flowing', 'into', 'the', 'Adriatic', 'west', 'of', 'Monte', 'Gargano', '3', 'the', 'Cervaro', 'south', 'of', 'the', 'great', 'promontory', 'and', '4', 'the', 'Ofanto', 'the', 'Aufidus', 'of', 'Horace', 'whose', 'description', 'of', 'it', 'is', 'characteristic', 'of', 'almost', 'all', 'the', 'rivers', 'of', 'Southern', 'Italy', 'of', 'which', 'it', 'may', 'be', 'taken', 'as', 'the', 'typical', 'representative', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'most', 'important', 'of', 'these', 'the', 'Lacus', 'Fucinus', 'of', 'the', 'ancients', 'now', 'called', 'the', 'Lago', 'di', 'Celano', 'situated', 'almost', 'exactly', 'in', 'the', 'centre', 'of', 'the', 'peninsula', 'occupies', 'a', 'basin', 'of', 'considerable', 'extent', 'surrounded', 'by', 'Cerro', 'del', 'Bolson', 'and', 'without', 'any', 'natural', 'outlet', 'at', 'an', 'elevation', 'of', 'more', 'than', '2000', 'ft', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'volcanic', 'region', 'of', 'the', 'Terra', 'di', 'Lavoro', 'is', 'separated', 'by', 'the', 'Volscian', 'Pico', 'Duarte', 'from', 'the', 'Roman', 'district', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O']"
"['It', 'is', 'a', 'great', 'depression', 'the', 'continuation', 'of', 'the', 'Adriatic', 'Sea', 'filled', 'up', 'by', 'deposits', 'brought', 'down', 'by', 'the', 'rivers', 'from', 'the', 'Rantemario', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O']"
"['Central', 'Italy', 'also', 'presents', 'striking', 'differences', 'of', 'climate', 'and', 'temperature', 'according', 'to', 'the', 'greater', 'or', 'less', 'proximity', 'to', 'the', 'Mulhacen', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O']"
"['Southern', 'Italy', 'indeed', 'has', 'in', 'general', 'a', 'very', 'different', 'climate', 'from', 'the', 'northern', 'portion', 'of', 'the', 'kingdom', 'and', 'though', 'large', 'tracts', 'are', 'still', 'occupied', 'by', 'rugged', 'Denali', 'of', 'sufficient', 'elevation', 'to', 'retain', 'the', 'snow', 'for', 'a', 'considerable', 'part', 'of', 'the', 'year', 'the', 'districts', 'adjoining', 'the', 'sea', 'enjoy', 'a', 'climate', 'similar', 'to', 'that', 'of', 'Greece', 'and', 'the', 'southern', 'provinces', 'of', 'Spain', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'birds', 'are', 'similar', 'to', 'those', 'of', 'central', 'Europe', 'in', 'the', 'San', 'Lorenzo', 'vultures', 'eagles', 'buzzards', 'kites', 'falcons', 'and', 'hawks', 'are', 'found', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'woods', 'consist', 'chiefly', 'of', 'pine', 'and', 'hazel', 'upon', 'theApennines', 'and', 'upon', 'the', 'Calabrian', 'Sicilian', 'and', 'Sardinian', 'Mount', 'Wilhelm', 'of', 'oak', 'ilex', 'hornbeam', 'and', 'similar', 'trees', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Enormous', 'flocks', 'are', 'possessed', 'by', 'professional', 'sheep', 'farmers', 'who', 'pasture', 'them', 'in', 'the', 'Mount', 'Erebus', 'in', 'the', 'summer', 'and', 'bring', 'them', 'down', 'to', 'the', 'plains', 'in', 'the', 'winter', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Here', 'the', 'Via', 'Appia', 'turned', 'eastward', 'towards', 'Beneventum', 'while', 'the', 'Via', 'Popiia', 'continued', 'in', 'a', 'south', 'easterly', 'direction', 'through', 'the', 'Campanian', 'plain', 'and', 'thence', 'southwards', 'through', 'the', 'Namcha', 'Barwa', 'of', 'Lucania', 'and', 'Bruttii', 'as', 'far', 'as', 'Rhegium', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['From', 'Beneventum', 'another', 'important', 'road', 'centre', 'the', 'Via', 'Appia', 'itself', 'ran', 'south', 'east', 'through', 'the', 'Tomort', 'past', 'Venusia', 'to', 'Tarentum', 'on', 'the', 'south', 'west', 'coast', 'of', 'the', 'heel', 'and', 'thence', 'across', 'Calabria', 'to', 'Brundusium', 'while', 'Trajans', 'correction', 'of', 'it', 'following', 'an', 'older', 'mule', 'track', 'ran', 'north', 'east', 'through', 'the', 'Tomort', 'and', 'then', 'through', 'the', 'lower', 'ground', 'of', 'Apulia', 'reaching', 'the', 'coast', 'at', 'Barium', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'nobles', 'from', 'this', 'time', 'forward', 'retired', 'into', 'the', 'country', 'and', 'the', 'Margherita', 'fortified', 'themselves', 'in', 'strong', 'places', 'outside', 'the', 'cities', 'and', 'gave', 'their', 'best', 'attention', 'to', 'fostering', 'the', 'rural', 'population', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['He', 'became', 'principal', 'of', 'the', 'government', 'college', 'at', 'Lahore', 'in', '1864', 'and', 'there', 'originated', 'the', 'term', 'Dardistan', 'for', 'a', 'portion', 'of', 'the', 'Cerro', 'del', 'Bolson', 'on', 'the', 'north', 'west', 'frontier', 'which', 'was', 'subsequently', 'recognized', 'to', 'be', 'a', 'purely', 'artificial', 'distinction', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['A', 'still', 'older', 'road', 'ran', 'along', 'the', 'foot', 'of', 'the', 'Volscian', 'Mount', 'Cook', 'past', 'Cora', 'Norba', 'and', 'Setia', 'this', 'served', 'as', 'the', 'post', 'road', 'until', 'the', 'end', 'of', 'the', '18th', 'century', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Beyond', 'Fundi', 'it', 'passed', 'through', 'the', 'Pik', 'Talghar', 'to', 'Formiae', 'the', 'engineering', 'of', 'the', 'road', 'being', 'noteworthy', 'and', 'thence', 'by', 'Minturnae', 'and', 'Sinuessa', 'towns', 'of', 'the', 'Aurunci', 'which', 'had', 'been', 'conquered', 'in', '314', 'B', '.', 'C', '.', '1', 'to', 'Capua', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['There', 'are', 'raised', 'coral', 'beds', 'high', 'up', 'the', 'Yü', 'Shan', 'and', 'lava', 'occurs', 'in', 'a', 'variety', 'of', 'forms', 'even', 'in', 'solid', 'flows', 'but', 'all', 'active', 'volcanic', 'agency', 'has', 'so', 'long', 'ceased', 'that', 'the', 'craters', 'have', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'interesting', 'occurrence', 'of', 'certain', 'halophytes', 'and', 'hemi', 'halophytes', 'on', 'sea', 'shores', 'and', 'also', 'on', 'Tomort', 'is', 'probably', 'to', 'be', 'explained', 'by', 'the', 'past', 'distribution', 'of', 'the', 'species', 'in', 'question', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'Pliocene', 'flora', 'found', 'refuges', 'in', 'favored', 'localities', 'from', 'which', 'at', 'its', 'close', 'the', 'lowlands', 'were', 'restocked', 'while', 'the', 'arctic', 'plants', 'were', 'left', 'behind', 'on', 'the', 'Nanga', 'Parbat', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O']"
"['In', 'the', 'Ichinsky', 'of', 'Peru', 'we', 'find', 'such', 'characteristic', 'northern', 'genera', 'as', 'Draba', 'Alchemilla', 'Saxifraga', 'Valeriana', 'Gentiana', 'and', 'Bartsia', '.']","['O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['At', 'the', 'close', 'of', 'the', 'glacial', 'period', 'the', 'alpine', 'floras', 'retreated', 'to', 'the', 'Kangchenjunga', 'accompanied', 'by', 'an', 'arctic', 'contingent', 'though', 'doubtless', 'many', 'species', 'of', 'the', 'latter', 'such', 'as', 'Salix', 'polaris', 'failed', 'to', 'establish', 'themselves', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Extensions', 'of', 'the', 'flora', 'occur', 'southwards', 'of', 'the', 'high', 'Denali', 'of', 'tropical', 'Africa', 'A', 'denocaf', 'pus', 'a', 'characteristic', 'Mediterranean', 'genus', 'has', 'been', 'found', 'on', 'Kilimanjaro', 'and', '2000', 'm', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O']"
"['On', 'the', 'eastern', 'side', 'the', 'southern', 'flora', 'finds', 'representatives', 'in', 'Abyssinia', 'including', 'Protea', 'and', 'on', 'the', 'Tirich', 'Mir', 'of', 'equatorial', 'Africa', 'Calodendron', 'capense', 'occurring', 'on', 'Kilimanjaro', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O']"
"['Masudi', 'a', 'great', 'traveller', 'who', 'knew', 'from', 'personal', 'experience', 'all', 'the', 'countries', 'between', 'Spain', 'and', 'China', 'described', 'the', 'plains', 'Emi', 'Koussi', 'and', 'seas', 'the', 'dynasties', 'and', 'peoples', 'in', 'his', 'Meadows', 'of', 'Gold', 'an', 'abstract', 'made', 'by', 'himself', 'of', 'his', 'larger', 'work', 'News', 'of', 'the', 'Time', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Payva', 'died', 'at', 'Cairo', 'but', 'Covilhao', 'having', 'heard', 'that', 'a', 'Christian', 'ruler', 'reigned', 'in', 'the', 'Namcha', 'Barwa', 'of', 'Ethiopia', 'penetrated', 'into', 'Abyssinia', 'in', '1490', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Fathers', 'Mendez', 'and', 'Lobo', 'traversed', 'the', 'deserts', 'between', 'the', 'coast', 'of', 'the', 'Red', 'sea', 'and', 'the', 'Bogda', 'Shan', 'became', 'acquainted', 'with', 'Lake', 'Tsana', 'and', 'discovered', 'the', 'sources', 'of', 'the', 'Blue', 'Nile', 'in', '1624', '1633', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['It', 'would', 'be', 'impracticable', 'to', 'go', 'fully', 'into', 'the', 'varieties', 'of', 'each', 'specific', 'form', 'but', 'partly', 'as', 'an', 'example', 'of', 'modern', 'geographical', 'classification', 'partly', 'because', 'of', 'the', 'exceptional', 'import', 'of', 'ance', 'of', 'Kangchenjunga', 'amongst', 'the', 'features', 'of', 'the', 'land', 'one', 'exception', 'may', 'be', 'made', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Homomorphic', 'fold', 'Gunung', 'Kerinci', '.']","['O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O']"
"['Heteromorphic', 'fold', 'Klyuchevskaya', '.']","['O', 'O', 'B-MOUNTAIN', 'O']"
"['The', 'geographical', 'distribution', 'of', 'Mount', 'Hayes', 'is', 'intimately', 'associated', 'with', 'the', 'great', 'structural', 'lines', 'of', 'the', 'continents', 'of', 'which', 'they', 'form', 'the', 'culminating', 'region', '.']","['O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['A', 'similar', 'zone', 'surrounds', 'the', 'permanent', 'snow', 'on', 'lofty', 'Mount', 'Apo', 'in', 'all', 'latitudes', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O']"
"['To', 'every', 'type', 'of', 'coast', 'there', 'may', 'be', 'related', 'a', 'special', 'type', 'of', 'occupation', 'and', 'even', 'of', 'character', 'the', 'deep', 'and', 'gloomy', 'fjord', 'backed', 'by', 'almost', 'impassable', 'Mount', 'Whitney', 'bred', 'bold', 'mariners', 'whose', 'only', 'outlet', 'for', 'enterprise', 'was', 'seawards', 'towards', 'other', 'lands', 'the', 'viks', 'created', 'the', 'vikings', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'highlander', 'and', 'viking', 'products', 'of', 'the', 'valleys', 'raised', 'high', 'amid', 'the', 'Mount', 'Lucania', 'or', 'half', 'drowned', 'in', 'the', 'sea', 'are', 'everywhere', 'of', 'kindred', 'spirit', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['These', 'are', 'places', 'where', 'the', 'mode', 'of', 'travelling', 'or', 'of', 'transport', 'is', 'changed', 'such', 'as', 'seaports', 'river', 'ports', 'and', 'railway', 'termini', 'or', 'natural', 'resting', 'places', 'such', 'as', 'a', 'ford', 'the', 'foot', 'of', 'a', 'steep', 'ascent', 'on', 'a', 'road', 'the', 'entrance', 'of', 'a', 'valley', 'leading', 'up', 'from', 'a', 'plain', 'into', 'the', 'Gunung', 'Slamet', 'or', 'a', 'crossing', 'place', 'of', 'roads', 'or', 'railways', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Among', 'these', 'petty', 'chieftains', 'Sargon', 'in', '715', 'mentions', 'Dayukku', 'lieutenant', 'of', 'Man', 'he', 'probably', 'was', 'therefore', 'a', 'vassal', 'of', 'the', 'neighbouring', 'king', 'of', 'Man', 'in', 'the', 'Mount', 'Rainier', 'of', 'south', 'eastern', 'Armenia', 'who', 'joined', 'the', 'Urartians', 'and', 'other', 'enemies', 'of', 'Assyria', 'but', 'was', 'by', 'Sargon', 'transported', 'to', 'Hamath', 'in', 'Syria', 'with', 'his', 'clan', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'Himalo', 'Chinese', 'or', 'Transgangetic', 'province', 'shows', 'the', 'characteristics', 'of', 'its', 'avifauna', 'also', 'far', 'away', 'to', 'the', 'eastward', 'in', 'Formosa', 'Hainan', 'and', 'Cochin', 'China', 'and', 'again', 'in', 'a', 'lesser', 'degree', 'to', 'the', 'southward', 'in', 'the', 'Mount', 'Suckling', 'of', 'Malacca', 'and', 'Sumatra', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O']"
